Type_of_utility,given_flat_id,date,starting_reading,closing_reading
Water,Aurum408,19-12-2025,93605.0,93628.0
Water,Aurum409,19-12-2025,64709.0,64728.0
Water,Aurum410,19-12-2025,126049.0,126049.0
Water,Aurum501,19-12-2025,87576.0,87608.0
Water,Aurum502,19-12-2025,975658.0,976067.0
Water,Aurum503,19-12-2025,15674.0,15674.0
Water,Aurum504,19-12-2025,71309.0,71334.0
Water,Aurum505,19-12-2025,111491.0,111499.0
Water,Aurum506,19-12-2025,45365.0,45377.0
Water,Aurum507,19-12-2025,99603.0,99626.0
Water,Aurum508,19-12-2025,63385.0,63431.0
Water,Aurum509,19-12-2025,81128.0,81171.0
Water,Aurum510,19-12-2025,25328.0,25350.0
Water,Aurum601,19-12-2025,101926.0,101957.0
Water,Aurum602,19-12-2025,114160.0,114194.0
Water,Aurum603,19-12-2025,64837.0,64854.0
Water,Aurum604,19-12-2025,63667.0,63669.0
Water,Aurum605,19-12-2025,133118.0,133162.0
Water,Aurum606,19-12-2025,84981.0,85012.0
Water,Aurum607,19-12-2025,114519.0,114541.0
Water,Aurum608,19-12-2025,65873.0,65873.0
Water,Aurum609,19-12-2025,167727.0,167785.0
Water,Aurum610,19-12-2025,103896.0,103909.0
Water,Aurum701,19-12-2025,47297.0,47318.0
Water,Aurum702,19-12-2025,99558.0,99596.0
Water,Aurum703,19-12-2025,89863.0,89878.0
Water,Aurum704,19-12-2025,7051.0,7051.0
Water,Aurum705,19-12-2025,856033.0,856033.0
Water,Aurum706,19-12-2025,77618.0,77632.0
Water,Aurum707,19-12-2025,69005.0,69005.0
Water,Aurum708,19-12-2025,49207.0,49228.0
Water,Aurum709,19-12-2025,108621.0,108621.0
Water,Aurum710,19-12-2025,133735.0,133769.0
Water,Aurum801,19-12-2025,102306.0,102333.0
Water,Aurum802,19-12-2025,54063.0,54063.0
Water,Aurum803,19-12-2025,16.0,16.0
Water,Aurum804,19-12-2025,40442.0,40442.0
Water,Aurum805,19-12-2025,58685.0,58704.0
Water,Aurum806,19-12-2025,758860.0,759327.0
Water,Aurum807,19-12-2025,61392.0,61406.0
Water,Aurum808,19-12-2025,91789.0,91817.0
Water,Aurum809,19-12-2025,63439.0,63439.0
Water,Aurum810,19-12-2025,46582.0,46602.0
Water,Aurum901,19-12-2025,114536.0,114561.0
Water,Aurum902,19-12-2025,75190.0,75205.0
Water,Aurum903,19-12-2025,92764.0,92780.0
Water,Aurum904,19-12-2025,116770.0,116770.0
Water,Aurum905,19-12-2025,57100.0,57108.0
Water,Aurum906,19-12-2025,85072.0,85090.0
Water,Aurum907,19-12-2025,68766.0,68771.0
Water,Aurum908,19-12-2025,103494.0,103522.0
Water,Aurum909,19-12-2025,94332.0,94365.0
Water,Aurum910,19-12-2025,76787.0,76810.0
Water,Aurum1001,19-12-2025,643739.0,643739.0
Water,Aurum1002,19-12-2025,63243.0,63243.0
Water,Aurum1003,19-12-2025,44215.0,44243.0
Water,Aurum1004,19-12-2025,83609.0,83615.0
Water,Aurum1005,19-12-2025,309258.0,309598.0
Water,Aurum1006,19-12-2025,125199.0,125235.0
Water,Aurum1007,19-12-2025,63744.0,63769.0
Water,Aurum1008,19-12-2025,80379.0,80400.0
Water,Aurum1009,19-12-2025,54502.0,54503.0
Water,Aurum1010,19-12-2025,749213.0,749622.0
Water,Aurum1101,19-12-2025,92755.0,92812.0
Water,Aurum1102,19-12-2025,125653.0,126082.0
Water,Aurum1103,19-12-2025,92173.0,92208.0
Water,Aurum1104,19-12-2025,64015.0,64015.0
Water,Aurum1105,19-12-2025,153021.0,153951.0
Water,Aurum1106,19-12-2025,160162.0,160265.0
Water,Aurum1107,19-12-2025,255806.0,256720.0
Water,Aurum1108,19-12-2025,300516.0,300914.0
Water,Aurum1109,19-12-2025,98245.0,98263.0
Water,Aurum1110,19-12-2025,23702.0,23718.0
Water,Aurum1201,19-12-2025,90532.0,90558.0
Water,Aurum1202,19-12-2025,52469.0,52479.0
Water,Aurum1203,19-12-2025,4901.0,4901.0
Water,Aurum1204,19-12-2025,41940.0,41940.0
Water,Aurum1205,19-12-2025,92727.0,92763.0
Water,Aurum1206,19-12-2025,100610.0,100610.0
Water,Aurum1207,19-12-2025,90960.0,90985.0
Water,Aurum1208,19-12-2025,741642.0,742387.0
Water,Aurum1209,19-12-2025,69170.0,69194.0
Water,Aurum1210,19-12-2025,82087.0,82099.0
Water,Aurum1301,19-12-2025,7.0,7.0
Water,Aurum1302,19-12-2025,64135.0,64153.0
Water,Aurum1303,19-12-2025,60274.0,60316.0
Water,Aurum1304,19-12-2025,94726.0,94735.0
Water,Aurum1305,19-12-2025,90141.0,90141.0
Water,Aurum1306,19-12-2025,74949.0,74977.0
Water,Aurum1307,19-12-2025,73166.0,73189.0
Water,Aurum1308,19-12-2025,57815.0,57838.0
Water,Aurum1309,19-12-2025,505569.0,505993.0
Water,Aurum1310,19-12-2025,129271.0,129293.0
Water,Aurum1401,19-12-2025,82669.0,82669.0
Water,Aurum1402,19-12-2025,87711.0,87717.0
Water,Aurum1403,19-12-2025,74978.0,74978.0
Water,Aurum1404,19-12-2025,44715.0,44731.0
Water,Aurum1405,19-12-2025,575451.0,575533.0
Water,Aurum1406,19-12-2025,127207.0,127207.0
Water,Aurum1407,19-12-2025,60309.0,60327.0
Water,Aurum1408,19-12-2025,71234.0,71252.0
Water,Aurum1409,19-12-2025,74081.0,74081.0
Water,Aurum1410,19-12-2025,71696.0,71696.0
Water,Aurum1501,19-12-2025,73167.0,73177.0
Water,Aurum1502,19-12-2025,74295.0,74295.0
Water,Aurum1503,19-12-2025,102612.0,102690.0
Water,Aurum1504,19-12-2025,83305.0,83346.0
Water,Aurum1505,19-12-2025,286001.0,286001.0
Water,Aurum1506,19-12-2025,52407.0,52430.0
Water,Aurum1507,19-12-2025,0.0,0.0
Water,Aurum1508,19-12-2025,91651.0,91678.0
Water,Aurum1509,19-12-2025,98734.0,98759.0
Water,Aurum1510,19-12-2025,109083.0,109083.0
Water,Aurum1601,19-12-2025,117465.0,117492.0
Water,Aurum1602,19-12-2025,54856.0,54889.0
Water,Aurum1603,19-12-2025,46950.0,46982.0
Water,Aurum1604,19-12-2025,38506.0,38539.0
Water,Aurum1605,19-12-2025,52568.0,52600.0
Water,Aurum1606,19-12-2025,133500.0,133500.0
Water,Aurum1607,19-12-2025,314492.0,314921.0
Water,Aurum1608,19-12-2025,88302.0,88325.0
Water,Aurum1609,19-12-2025,631611.0,632313.0
Water,Aurum1610,19-12-2025,68201.0,68228.0
Water,Aurum1701,19-12-2025,0.0,0.0
Water,Aurum1702,19-12-2025,93563.0,93592.0
Water,Aurum1703,19-12-2025,103479.0,103479.0
Water,Aurum1704,19-12-2025,67779.0,67798.0
Water,Aurum1705,19-12-2025,155140.0,155181.0
Water,Aurum1706,19-12-2025,11250.0,11287.0
Water,Aurum1707,19-12-2025,124675.0,124746.0
Water,Aurum1708,19-12-2025,149185.0,149220.0
Water,Aurum1709,19-12-2025,75677.0,75712.0
Water,Aurum1710,19-12-2025,60802.0,60829.0
Water,Aurum1801,19-12-2025,900432.0,900750.0
Water,Aurum1802,19-12-2025,47054.0,47054.0
Water,Aurum1803,19-12-2025,41995.0,41995.0
Water,Aurum1804,19-12-2025,60254.0,60254.0
Water,Aurum1805,19-12-2025,26071.0,26073.0
Water,Aurum1806,19-12-2025,136503.0,136558.0
Water,Aurum1807,19-12-2025,66164.0,66164.0
Water,Aurum1808,19-12-2025,156338.0,156401.0
Water,Aurum1809,19-12-2025,235510.0,235582.0
Water,Aurum1810,19-12-2025,271273.0,271315.0
Water,Aurum1901,19-12-2025,60031.0,60048.0
Water,Aurum1902,19-12-2025,62192.0,62200.0
Water,Aurum1903,19-12-2025,73876.0,73890.0
Water,Aurum1904,19-12-2025,153751.0,153781.0
Water,Aurum1905,19-12-2025,138963.0,138963.0
Water,Aurum1906,19-12-2025,594716.0,596053.0
Water,Aurum1907,19-12-2025,93413.0,93424.0
Water,Aurum1908,19-12-2025,76081.0,76081.0
Water,Aurum1909,19-12-2025,50156.0,50165.0
Water,Aurum1910,19-12-2025,139559.0,139559.0
Water,AurumG001,20-12-2025,58491.0,58509.0
Water,AurumG002,20-12-2025,484775.0,485600.0
Water,AurumG003,20-12-2025,39456.0,39469.0
Water,AurumG004,20-12-2025,39999.0,39999.0
Water,AurumG005,20-12-2025,120310.0,120341.0
Water,AurumG006,20-12-2025,31.0,31.0
Water,AurumG007,20-12-2025,74425.0,74429.0
Water,AurumG008,20-12-2025,0.0,0.0
Water,AurumG009,20-12-2025,79215.0,79216.0
Water,AurumG010,20-12-2025,38548.0,38572.0
Water,Aurum101,20-12-2025,83634.0,83668.0
Water,Aurum102,20-12-2025,67974.0,68027.0
Water,Aurum103,20-12-2025,37373.0,37373.0
Water,Aurum104,20-12-2025,49646.0,49646.0
Water,Aurum105,20-12-2025,112914.0,113243.0
Water,Aurum106,20-12-2025,186097.0,186109.0
Water,Aurum107,20-12-2025,74807.0,74834.0
Water,Aurum108,20-12-2025,0.0,0.0
Water,Aurum109,20-12-2025,40832.0,40840.0
Water,Aurum110,20-12-2025,95975.0,95994.0
Water,Aurum201,20-12-2025,76692.0,76729.0
Water,Aurum202,20-12-2025,516047.0,516299.0
Water,Aurum203,20-12-2025,112712.0,112739.0
Water,Aurum204,20-12-2025,149118.0,149164.0
Water,Aurum205,20-12-2025,524249.0,524863.0
Water,Aurum206,20-12-2025,112906.0,112936.0
Water,Aurum207,20-12-2025,124441.0,124476.0
Water,Aurum208,20-12-2025,70801.0,70850.0
Water,Aurum209,20-12-2025,61639.0,61719.0
Water,Aurum210,20-12-2025,142871.0,142897.0
Water,Aurum301,20-12-2025,81031.0,81100.0
Water,Aurum302,20-12-2025,87636.0,87667.0
Water,Aurum303,20-12-2025,88891.0,88912.0
Water,Aurum304,20-12-2025,739094.0,739501.0
Water,Aurum305,20-12-2025,87700.0,87717.0
Water,Aurum306,20-12-2025,90601.0,90660.0
Water,Aurum307,20-12-2025,82623.0,82649.0
Water,Aurum308,20-12-2025,38933.0,38952.0
Water,Aurum309,20-12-2025,71193.0,71226.0
Water,Aurum310,20-12-2025,98820.0,98820.0
Water,Aurum401,20-12-2025,131595.0,131640.0
Water,Aurum402,20-12-2025,79858.0,79883.0
Water,Aurum403,20-12-2025,77509.0,77528.0
Water,Aurum404,20-12-2025,102319.0,102352.0
Water,Aurum405,20-12-2025,109886.0,109905.0
Water,Aurum406,20-12-2025,388427.0,389155.0
Water,Aurum407,20-12-2025,117354.0,117354.0
Water,Aurum408,20-12-2025,93628.0,93672.0
Water,Aurum409,20-12-2025,64728.0,64737.0
Water,Aurum410,20-12-2025,126049.0,126049.0
Water,Aurum501,20-12-2025,87608.0,87646.0
Water,Aurum502,20-12-2025,976067.0,976417.0
Water,Aurum503,20-12-2025,15674.0,15674.0
Water,Aurum504,20-12-2025,71334.0,71358.0
Water,Aurum505,20-12-2025,111499.0,111503.0
Water,Aurum506,20-12-2025,45377.0,45392.0
Water,Aurum507,20-12-2025,99626.0,99659.0
Water,Aurum508,20-12-2025,63431.0,63459.0
Water,Aurum509,20-12-2025,81171.0,81190.0
Water,Aurum510,20-12-2025,25350.0,25400.0
Water,Aurum601,20-12-2025,101957.0,101984.0
Water,Aurum602,20-12-2025,114194.0,114230.0
Water,Aurum603,20-12-2025,64854.0,64861.0
Water,Aurum604,20-12-2025,63669.0,63672.0
Water,Aurum605,20-12-2025,133162.0,133211.0
Water,Aurum606,20-12-2025,85012.0,85043.0
Water,Aurum607,20-12-2025,114541.0,114581.0
Water,Aurum608,20-12-2025,65873.0,65873.0
Water,Aurum609,20-12-2025,167785.0,167843.0
Water,Aurum610,20-12-2025,103909.0,103938.0
Water,Aurum701,20-12-2025,47318.0,47342.0
Water,Aurum702,20-12-2025,99596.0,99628.0
Water,Aurum703,20-12-2025,89878.0,89899.0
Water,Aurum704,20-12-2025,7051.0,7051.0
Water,Aurum705,20-12-2025,856033.0,856033.0
Water,Aurum706,20-12-2025,77632.0,77682.0
Water,Aurum707,20-12-2025,69005.0,69005.0
Water,Aurum708,20-12-2025,49228.0,49251.0
Water,Aurum709,20-12-2025,108621.0,108621.0
Water,Aurum710,20-12-2025,133770.0,133807.0
Water,Aurum801,20-12-2025,102333.0,102372.0
Water,Aurum802,20-12-2025,54063.0,54063.0
Water,Aurum803,20-12-2025,16.0,16.0
Water,Aurum804,20-12-2025,40442.0,40442.0
Water,Aurum805,20-12-2025,58704.0,58727.0
Water,Aurum806,20-12-2025,759327.0,759598.0
Water,Aurum807,20-12-2025,61406.0,61423.0
Water,Aurum808,20-12-2025,91817.0,91844.0
Water,Aurum809,20-12-2025,63439.0,63439.0
Water,Aurum810,20-12-2025,46602.0,46612.0
Water,Aurum901,20-12-2025,114561.0,114583.0
Water,Aurum902,20-12-2025,75205.0,75230.0
Water,Aurum903,20-12-2025,92780.0,92791.0
Water,Aurum904,20-12-2025,116770.0,116778.0
Water,Aurum905,20-12-2025,57108.0,57121.0
Water,Aurum906,20-12-2025,85090.0,85108.0
Water,Aurum907,20-12-2025,68771.0,68801.0
Water,Aurum908,20-12-2025,103523.0,103565.0
Water,Aurum909,20-12-2025,94365.0,94396.0
Water,Aurum910,20-12-2025,76810.0,76838.0
Water,Aurum1001,20-12-2025,643739.0,643739.0
Water,Aurum1002,20-12-2025,63243.0,63243.0
Water,Aurum1003,20-12-2025,44243.0,44267.0
Water,Aurum1004,20-12-2025,83615.0,83652.0
Water,Aurum1005,20-12-2025,309598.0,309900.0
Water,Aurum1006,20-12-2025,125235.0,125257.0
Water,Aurum1007,20-12-2025,63769.0,63771.0
Water,Aurum1008,20-12-2025,80400.0,80469.0
Water,Aurum1009,20-12-2025,54503.0,54526.0
Water,Aurum1010,20-12-2025,749622.0,749955.0
Water,Aurum1101,20-12-2025,92812.0,92849.0
Water,Aurum1102,20-12-2025,126082.0,126844.0
Water,Aurum1103,20-12-2025,92208.0,92246.0
Water,Aurum1104,20-12-2025,64015.0,64015.0
Water,Aurum1105,20-12-2025,153951.0,154569.0
Water,Aurum1106,20-12-2025,160265.0,160355.0
Water,Aurum1107,20-12-2025,256726.0,257621.0
Water,Aurum1108,20-12-2025,300914.0,301288.0
Water,Aurum1109,20-12-2025,98263.0,98294.0
Water,Aurum1110,20-12-2025,23718.0,23730.0
Water,Aurum1201,20-12-2025,90558.0,90587.0
Water,Aurum1202,20-12-2025,52479.0,52489.0
Water,Aurum1203,20-12-2025,4901.0,4901.0
Water,Aurum1204,20-12-2025,41940.0,41940.0
Water,Aurum1205,20-12-2025,92763.0,92802.0
Water,Aurum1206,20-12-2025,100610.0,100610.0
Water,Aurum1207,20-12-2025,90985.0,91012.0
Water,Aurum1208,20-12-2025,742394.0,742890.0
Water,Aurum1209,20-12-2025,69194.0,69205.0
Water,Aurum1210,20-12-2025,82099.0,82136.0
Water,Aurum1301,20-12-2025,7.0,7.0
Water,Aurum1302,20-12-2025,64153.0,64156.0
Water,Aurum1303,20-12-2025,60316.0,60353.0
Water,Aurum1304,20-12-2025,94735.0,94747.0
Water,Aurum1305,20-12-2025,90141.0,90141.0
Water,Aurum1306,20-12-2025,74977.0,75001.0
Water,Aurum1307,20-12-2025,73189.0,73229.0
Water,Aurum1308,20-12-2025,57838.0,57863.0
Water,Aurum1309,20-12-2025,505993.0,506074.0
Water,Aurum1310,20-12-2025,129293.0,129309.0
Water,Aurum1401,20-12-2025,82669.0,82669.0
Water,Aurum1402,20-12-2025,87717.0,87729.0
Water,Aurum1403,20-12-2025,74978.0,74978.0
Water,Aurum1404,20-12-2025,44731.0,44742.0
Water,Aurum1405,20-12-2025,575533.0,575534.0
Water,Aurum1406,20-12-2025,127207.0,127208.0
Water,Aurum1407,20-12-2025,60327.0,60343.0
Water,Aurum1408,20-12-2025,71252.0,71252.0
Water,Aurum1409,20-12-2025,74081.0,74081.0
Water,Aurum1410,20-12-2025,71696.0,71696.0
Water,Aurum1501,20-12-2025,73177.0,73188.0
Water,Aurum1502,20-12-2025,74295.0,74295.0
Water,Aurum1503,20-12-2025,102690.0,102729.0
Water,Aurum1504,20-12-2025,83346.0,83384.0
Water,Aurum1505,20-12-2025,286001.0,286001.0
Water,Aurum1506,20-12-2025,52431.0,52455.0
Water,Aurum1507,20-12-2025,0.0,0.0
Water,Aurum1508,20-12-2025,91678.0,91711.0
Water,Aurum1509,20-12-2025,98759.0,98790.0
Water,Aurum1510,20-12-2025,109083.0,109084.0
Water,Aurum1601,20-12-2025,117492.0,117518.0
Water,Aurum1602,20-12-2025,54889.0,54913.0
Water,Aurum1603,20-12-2025,46982.0,47016.0
Water,Aurum1604,20-12-2025,38540.0,38588.0
Water,Aurum1605,20-12-2025,52600.0,52634.0
Water,Aurum1606,20-12-2025,133500.0,133500.0
Water,Aurum1607,20-12-2025,314925.0,315415.0
Water,Aurum1608,20-12-2025,88325.0,88350.0
Water,Aurum1609,20-12-2025,632313.0,632983.0
Water,Aurum1610,20-12-2025,68228.0,68254.0
Water,Aurum1701,20-12-2025,0.0,0.0
Water,Aurum1702,20-12-2025,93592.0,93624.0
Water,Aurum1703,20-12-2025,103479.0,103479.0
Water,Aurum1704,20-12-2025,67798.0,67815.0
Water,Aurum1705,20-12-2025,155181.0,155226.0
Water,Aurum1706,20-12-2025,11287.0,11325.0
Water,Aurum1707,20-12-2025,124746.0,124812.0
Water,Aurum1708,20-12-2025,149220.0,149242.0
Water,Aurum1709,20-12-2025,75712.0,75740.0
Water,Aurum1710,20-12-2025,60829.0,60848.0
Water,Aurum1801,20-12-2025,900750.0,901399.0
Water,Aurum1802,20-12-2025,47054.0,47054.0
Water,Aurum1803,20-12-2025,41995.0,41995.0
Water,Aurum1804,20-12-2025,60254.0,60254.0
Water,Aurum1805,20-12-2025,26073.0,26073.0
Water,Aurum1806,20-12-2025,136558.0,136594.0
Water,Aurum1807,20-12-2025,66164.0,66164.0
Water,Aurum1808,20-12-2025,156401.0,156447.0
Water,Aurum1809,20-12-2025,235582.0,235671.0
Water,Aurum1810,20-12-2025,271315.0,271355.0
Water,Aurum1901,20-12-2025,60048.0,60066.0
Water,Aurum1902,20-12-2025,62200.0,62208.0
Water,Aurum1903,20-12-2025,73890.0,73922.0
Water,Aurum1904,20-12-2025,153781.0,153836.0
Water,Aurum1905,20-12-2025,138963.0,138963.0
Water,Aurum1906,20-12-2025,596056.0,597147.0
Water,Aurum1907,20-12-2025,93424.0,93436.0
Water,Aurum1908,20-12-2025,76081.0,76081.0
Water,Aurum1909,20-12-2025,50165.0,50181.0
Water,Aurum1910,20-12-2025,139559.0,139559.0
Water,AurumG001,21-12-2025,58509.0,58520.0
Water,AurumG002,21-12-2025,485600.0,486187.0
Water,AurumG003,21-12-2025,39469.0,39490.0
Water,AurumG004,21-12-2025,39999.0,39999.0
Water,AurumG005,21-12-2025,120341.0,120385.0
Water,AurumG006,21-12-2025,31.0,31.0
Water,AurumG007,21-12-2025,74429.0,74430.0
Water,AurumG008,21-12-2025,0.0,0.0
Water,AurumG009,21-12-2025,79216.0,79216.0
Water,AurumG010,21-12-2025,38572.0,38590.0
Water,Aurum101,21-12-2025,83668.0,83703.0
Water,Aurum102,21-12-2025,68028.0,68074.0
Water,Aurum103,21-12-2025,37373.0,37373.0
Water,Aurum104,21-12-2025,49646.0,49646.0
Water,Aurum105,21-12-2025,113243.0,113437.0
Water,Aurum106,21-12-2025,186109.0,186111.0
Water,Aurum107,21-12-2025,74834.0,74850.0
Water,Aurum108,21-12-2025,0.0,0.0
Water,Aurum109,21-12-2025,40840.0,40874.0
Water,Aurum110,21-12-2025,95994.0,96017.0
Water,Aurum201,21-12-2025,76729.0,76756.0
Water,Aurum202,21-12-2025,516299.0,516402.0
Water,Aurum203,21-12-2025,112740.0,112764.0
Water,Aurum204,21-12-2025,149164.0,149197.0
Water,Aurum205,21-12-2025,524863.0,525343.0
Water,Aurum206,21-12-2025,112936.0,112978.0
Water,Aurum207,21-12-2025,124476.0,124490.0
Water,Aurum208,21-12-2025,70850.0,70921.0
Water,Aurum209,21-12-2025,61719.0,61756.0
Water,Aurum210,21-12-2025,142897.0,142921.0
Water,Aurum301,21-12-2025,81100.0,81136.0
Water,Aurum302,21-12-2025,87667.0,87693.0
Water,Aurum303,21-12-2025,88912.0,88950.0
Water,Aurum304,21-12-2025,739501.0,740053.0
Water,Aurum305,21-12-2025,87717.0,87731.0
Water,Aurum306,21-12-2025,90660.0,90701.0
Water,Aurum307,21-12-2025,82649.0,82678.0
Water,Aurum308,21-12-2025,38954.0,38965.0
Water,Aurum309,21-12-2025,71226.0,71255.0
Water,Aurum310,21-12-2025,98820.0,98820.0
Water,Aurum401,21-12-2025,131640.0,131689.0
Water,Aurum402,21-12-2025,79883.0,79900.0
Water,Aurum403,21-12-2025,77528.0,77553.0
Water,Aurum404,21-12-2025,102352.0,102370.0
Water,Aurum405,21-12-2025,109905.0,109921.0
Water,Aurum406,21-12-2025,389156.0,389862.0
Water,Aurum407,21-12-2025,117354.0,117354.0
Water,Aurum408,21-12-2025,93672.0,93718.0
Water,Aurum409,21-12-2025,64737.0,64746.0
Water,Aurum410,21-12-2025,126049.0,126049.0
Water,Aurum501,21-12-2025,87646.0,87679.0
Water,Aurum502,21-12-2025,976417.0,976686.0
Water,Aurum503,21-12-2025,15674.0,15674.0
Water,Aurum504,21-12-2025,71358.0,71388.0
Water,Aurum505,21-12-2025,111503.0,111522.0
Water,Aurum506,21-12-2025,45392.0,45402.0
Water,Aurum507,21-12-2025,99659.0,99674.0
Water,Aurum508,21-12-2025,63460.0,63523.0
Water,Aurum509,21-12-2025,81190.0,81227.0
Water,Aurum510,21-12-2025,25400.0,25470.0
Water,Aurum601,21-12-2025,101984.0,102016.0
Water,Aurum602,21-12-2025,114230.0,114269.0
Water,Aurum603,21-12-2025,64861.0,64874.0
Water,Aurum604,21-12-2025,63672.0,63685.0
Water,Aurum605,21-12-2025,133211.0,133264.0
Water,Aurum606,21-12-2025,85043.0,85075.0
Water,Aurum607,21-12-2025,114581.0,114609.0
Water,Aurum608,21-12-2025,65873.0,65873.0
Water,Aurum609,21-12-2025,167843.0,167892.0
Water,Aurum610,21-12-2025,103938.0,103952.0
Water,Aurum701,21-12-2025,47342.0,47366.0
Water,Aurum702,21-12-2025,99628.0,99657.0
Water,Aurum703,21-12-2025,89899.0,89909.0
Water,Aurum704,21-12-2025,7051.0,7051.0
Water,Aurum705,21-12-2025,856033.0,856033.0
Water,Aurum706,21-12-2025,77682.0,77711.0
Water,Aurum707,21-12-2025,69005.0,69005.0
Water,Aurum708,21-12-2025,49251.0,49285.0
Water,Aurum709,21-12-2025,108621.0,108621.0
Water,Aurum710,21-12-2025,133807.0,133836.0
Water,Aurum801,21-12-2025,102372.0,102404.0
Water,Aurum802,21-12-2025,54063.0,54063.0
Water,Aurum803,21-12-2025,16.0,16.0
Water,Aurum804,21-12-2025,40442.0,40442.0
Water,Aurum805,21-12-2025,58727.0,58735.0
Water,Aurum806,21-12-2025,759598.0,760004.0
Water,Aurum807,21-12-2025,61423.0,61438.0
Water,Aurum808,21-12-2025,91844.0,91873.0
Water,Aurum809,21-12-2025,63439.0,63439.0
Water,Aurum810,21-12-2025,46612.0,46633.0
Water,Aurum901,21-12-2025,114583.0,114616.0
Water,Aurum902,21-12-2025,75230.0,75260.0
Water,Aurum903,21-12-2025,92791.0,92800.0
Water,Aurum904,21-12-2025,116778.0,116778.0
Water,Aurum905,21-12-2025,57121.0,57136.0
Water,Aurum906,21-12-2025,85108.0,85129.0
Water,Aurum907,21-12-2025,68801.0,68827.0
Water,Aurum908,21-12-2025,103566.0,103616.0
Water,Aurum909,21-12-2025,94396.0,94429.0
Water,Aurum910,21-12-2025,76838.0,76871.0
Water,Aurum1001,21-12-2025,643739.0,643739.0
Water,Aurum1002,21-12-2025,63243.0,63243.0
Water,Aurum1003,21-12-2025,44267.0,44284.0
Water,Aurum1004,21-12-2025,83652.0,83689.0
Water,Aurum1005,21-12-2025,309900.0,310046.0
Water,Aurum1006,21-12-2025,125257.0,125289.0
Water,Aurum1007,21-12-2025,63771.0,63777.0
Water,Aurum1008,21-12-2025,80469.0,80503.0
Water,Aurum1009,21-12-2025,54526.0,54533.0
Water,Aurum1010,21-12-2025,749955.0,750448.0
Water,Aurum1101,21-12-2025,92849.0,92896.0
Water,Aurum1102,21-12-2025,126844.0,127490.0
Water,Aurum1103,21-12-2025,92246.0,92280.0
Water,Aurum1104,21-12-2025,64015.0,64015.0
Water,Aurum1105,21-12-2025,154569.0,155279.0
Water,Aurum1106,21-12-2025,160355.0,160436.0
Water,Aurum1107,21-12-2025,257661.0,258798.0
Water,Aurum1108,21-12-2025,301288.0,301291.0
Water,Aurum1109,21-12-2025,98295.0,98312.0
Water,Aurum1110,21-12-2025,23730.0,23745.0
Water,Aurum1201,21-12-2025,90587.0,90604.0
Water,Aurum1202,21-12-2025,52489.0,52506.0
Water,Aurum1203,21-12-2025,4901.0,4901.0
Water,Aurum1204,21-12-2025,41940.0,41940.0
Water,Aurum1205,21-12-2025,92802.0,92832.0
Water,Aurum1206,21-12-2025,100610.0,100610.0
Water,Aurum1207,21-12-2025,91012.0,91031.0
Water,Aurum1208,21-12-2025,742898.0,743598.0
Water,Aurum1209,21-12-2025,69206.0,69220.0
Water,Aurum1210,21-12-2025,82136.0,82158.0
Water,Aurum1301,21-12-2025,7.0,7.0
Water,Aurum1302,21-12-2025,64156.0,64164.0
Water,Aurum1303,21-12-2025,60353.0,60397.0
Water,Aurum1304,21-12-2025,94747.0,94759.0
Water,Aurum1305,21-12-2025,90141.0,90141.0
Water,Aurum1306,21-12-2025,75001.0,75020.0
Water,Aurum1307,21-12-2025,73229.0,73254.0
Water,Aurum1308,21-12-2025,57863.0,57884.0
Water,Aurum1309,21-12-2025,506088.0,506116.0
Water,Aurum1310,21-12-2025,129309.0,129350.0
Water,Aurum1401,21-12-2025,82669.0,82669.0
Water,Aurum1402,21-12-2025,87729.0,87776.0
Water,Aurum1403,21-12-2025,74978.0,74978.0
Water,Aurum1404,21-12-2025,44742.0,44757.0
Water,Aurum1405,21-12-2025,575534.0,575536.0
Water,Aurum1406,21-12-2025,127208.0,127208.0
Water,Aurum1407,21-12-2025,60343.0,60360.0
Water,Aurum1408,21-12-2025,71252.0,71252.0
Water,Aurum1409,21-12-2025,74081.0,74081.0
Water,Aurum1410,21-12-2025,71696.0,71705.0
Water,Aurum1501,21-12-2025,73188.0,73212.0
Water,Aurum1502,21-12-2025,74295.0,74300.0
Water,Aurum1503,21-12-2025,102729.0,102730.0
Water,Aurum1504,21-12-2025,83384.0,83413.0
Water,Aurum1505,21-12-2025,286001.0,286001.0
Water,Aurum1506,21-12-2025,52456.0,52494.0
Water,Aurum1507,21-12-2025,0.0,0.0
Water,Aurum1508,21-12-2025,91711.0,91757.0
Water,Aurum1509,21-12-2025,98790.0,98813.0
Water,Aurum1510,21-12-2025,109084.0,109084.0
Water,Aurum1601,21-12-2025,117518.0,117554.0
Water,Aurum1602,21-12-2025,54913.0,54921.0
Water,Aurum1603,21-12-2025,47016.0,47049.0
Water,Aurum1604,21-12-2025,38589.0,38617.0
Water,Aurum1605,21-12-2025,52634.0,52662.0
Water,Aurum1606,21-12-2025,133500.0,133500.0
Water,Aurum1607,21-12-2025,315417.0,316314.0
